SAMPLE	5UPKIR	HLA-E	HLA-G	KIR2DL1	KIR2DL2	KIR2DL3	KIR2DL4	KIR2DL5AB	KIR2DP1	KIR2DS1	KIR2DS2	KIR2DS3	KIR2DS4	KIR2DS5	KIR3DL1	KIR3DL2	KIR3DL3	KIR3DP1	KIR3DS1	LILRB1	LILRB2	LILRB3	LILRB4	LILRB5
1251233701	43.467	30.238	31.6874	32.5911	0	35.1397	35.4995	0	34.8072	0	0	0	36.1843	0	35.8634	37.5598	37.7936	37.5221	0	42.1049	34.0196	12.1055	31.9697	37.0153
1252327301	43.7487	42.0371	38.1768	42.8749	0	46.2931	44.5927	0	44.1642	0	0	0	45.522	0	45.5444	48.0622	41.749	41.6567	0	48.1609	43.4185	21.6241	48.2783	34.8272
125318061	29.802	30.0112	32.7828	27.361	0	33.8707	36.3404	15.2698	34.4206	13.2	0	0	20.0606	17.6282	19.9593	34.8679	29.1491	29.8096	16.5549	32.0709	33.7155	10.0425	34.939	33.5713
1253306101	35.4721	37.5369	34.9296	32.6538	16.3847	18.3125	35.5118	21.4815	37.3588	0	19.5556	12.189	35.4889	0	35.8213	33.5841	36.3518	33.5845	0	35.3473	38.3856	25.8878	36.9544	37.4646
1254306102	35.0736	33.0662	31.3324	34.2755	0	32.6133	33.8531	0	31.9696	0	0	0	34.3521	0	35.611	37.5133	34.9297	38.053	0	37.7139	38.1458	13.1877	30.1077	35.3706
1255325901	36.1371	32.0991	36.2602	39.6877	0	36.3744	34.6675	0	35.7567	0	0	0	37.7549	0	39.0936	36.0061	38.1282	39.6159	0	33.7614	29.578	10.6331	34.2273	26.6968
1257013101	48.8046	35.3702	36.7932	33.9431	17.3828	18.0657	39.6511	38.0234	36.4848	16.5871	19.2327	23.8068	19.5179	0	18.2152	38.9897	39.5302	38.808	18.4837	34.0575	33.4641	24.6064	37.5601	36.401
1258529501	44.1421	51.1815	49.6819	25.77	20.596	29.6247	49.3941	0	23.3244	0	31.3623	0	47.3718	0	51.9706	49.7009	52.2385	49.7144	0	41.9447	41.7183	3.26755	52.4032	54.9574
1261523701	28.7538	26.2702	28.1799	32.6664	0	28.3854	27.9502	0	28.3329	0	0	0	34.7089	0	31.5924	30.9206	35.1655	28.9001	0	27.6723	32.4841	5.95345	30.6946	27.7094
1262524101	37.8629	42.9302	43.573	34.5392	0	42.2026	39.8084	18.6983	39.4671	18.9057	0	0	17.542	23.6066	21.8848	50.0784	43.1102	45.0782	20.1053	45.2943	39.834	9.24612	44.2199	49.6488
126322071	38.2437	35.8907	40.5127	38.9746	0.189342	42.2283	34.7425	0	36.7366	0	0	0	41.1873	0	42.7821	37.211	34.8662	42.8207	0	34.7952	39.4835	8.1732	38.6845	36.2159
1263534501	44.5127	39.655	36.0079	38.4456	0	50.806	43.5608	20.1462	44.2756	25.4783	0	13.3078	23.0316	0	18.3254	42.3534	43.2947	44.478	21.2282	40.6916	38.8577	26.3492	36.2635	38.2612
1264618401	38.3731	37.2818	40.0154	25.7662	17.3371	18.8049	39.1353	0.134921	20.5252	0	0	0	34.376	0	41.5039	39.0931	44.1536	40.5714	0	34.9696	34.4618	3.91275	35.351	37.9536
1265619701	30.1574	27.9477	31.6151	30.6338	11.5643	12.9856	33.7182	15.2011	32.2553	0.178248	17.8855	12.2107	31.3385	0	32.4326	33.5396	29.6124	32.4002	0	30.6149	31.1592	15.8013	31.8756	26.7126
1266700901	40.4213	35.0906	35.4822	37.3243	0	44.1517	41.8532	0	39.1012	0	0	0	43.93	0	44.7952	41.1159	45.4793	37.1337	0	39.1455	39.864	21.583	42.6726	43.518
1267601501	33.3173	29.713	32.7024	32.5473	0	38.5653	36.2658	0	33.9503	0	0	0	33.2444	0	34.1622	34.3982	34.4472	36.8689	0	31.8097	29.2438	5.76626	28.1897	32.2106
1269611501	27.0254	36.0587	25.1576	31.2538	0	31.1365	34.8687	0	33.6516	0	0	0	30.978	0	31.807	31.4644	32.8401	35.1512	0	32.7764	31.7001	26.3978	40.1913	29.3186
1270318701	35.9543	39.2406	39.9889	33.0671	14.9918	16.9415	36.2614	18.6577	37.4309	0.35461	22.8198	0	37.6277	17.4865	38.6579	37.9436	35.133	34.842	0	43.2131	35.9716	6.51214	37.7882	35.5175
1271304902	43.1371	32.7055	42.7734	36.0436	0	35.1253	37.1722	0	36.9124	0	0	0	40.0677	0	41.68	36.2071	38.0173	36.0504	0	38.6329	30.2011	18.2885	36.7179	36.937
1272231301	40.4924	33.8187	38.5924	35.8701	0.302222	38.9872	34.9207	0	37.9688	0	0	0	40.1302	0	39.0314	39.1795	37.7574	38.2947	0	35.8831	44.7161	25.4809	38.1385	36.4997
1273214701	41.764	29.6381	30.7793	57.3292	17.9265	36.9465	52.7871	35.8905	37.9939	17.9565	0	0	19.4949	36.6452	19.0678	37.1977	39.2625	60.9127	41.5946	33.8008	36.8004	1.86964	35.0602	30.9031
1274204501	32.5305	36.9126	32.272	33.1468	0	32.9093	36.7224	19.8803	33.9228	12.1943	0	0	18.8564	17.6773	17.7491	40.2263	32.9018	28.8984	18.3042	37.7792	28.0024	20.8001	30.5173	27.898
1275529101	40.7386	39.2201	41.2368	19.3224	15.5035	18.7012	41.0251	0	20.7701	0	16.2747	0	43.379	0	45.3514	40.7161	36.7935	40.8107	0	38.2245	33.2375	36.6406	34.4707	36.1879
1277601601	40.901	35.1783	38.0333	38.3582	0	31.0199	36.9465	35.8093	33.7174	37.1973	0	22.126	0	0	0	35.5728	37.4965	31.5753	35.5689	42.6696	28.9044	25.107	27.9845	30.0166
1278601602	47.6701	39.4149	53.808	44.6662	0	52.4227	46.2411	0.0620057	44.8287	0	0	0	46.2646	0	41.9415	42.9379	45.8058	42.0556	0	43.455	43.4466	25.1383	46.7869	37.3871
127923021	32.4645	34.695	29.5154	0.73183	30.4454	0	31.0205	0	0	0	35.0295	0	30.2498	0	33.3762	33.552	33.3543	35.1059	0	33.556	31.0215	28.3324	34.4263	32.8281
1279606101	40.9924	32.3308	34.2848	42.019	0	38.8056	38.8026	0.0362573	38.0891	0	0	0	40.3897	0	42.4179	44.7274	44.221	44.4643	0	39.1833	36.5842	23.9744	39.1983	40.938
1280605801	49.2944	48.1086	44.4024	50.1343	0	52.0158	44.2906	0.28655	46.5765	0	0	0	48.9623	0	47.4528	46.8956	47.4961	48.3914	0	44.569	45.2047	33.9208	49.9469	42.454
12813033	48.6929	40.3131	39.8777	21.2382	17.1439	18.6697	52.3019	23.9425	21.6266	18.1287	21.9834	0	19.7924	19.3525	18.4948	43.5053	48.6055	41.678	24.6293	41.5602	44.2751	20.1217	41.4756	35.8787
1281608201	34.0305	36.8779	33.9664	10.743	34.9278	0	34.916	22.343	17.3577	0.333333	34.1691	0	44.7131	16.9894	38.2426	36.7382	38.7909	38.444	0	35.8644	29.7341	15.6148	36.5728	37.5703
1282622601	32.6091	36.5608	44.0904	42.4653	0	46.5453	43.1255	0.00350877	42.6016	0	0	0	39.9838	0	50.8382	39.6016	38.2101	48.043	0	50.1246	39.9403	20.7013	38.4887	40.8663
1283622602	35.9975	33.0653	33.3234	36.607	0	40.3164	27.8299	0	32.479	0	0	0	38.1235	0	39.6193	33.0912	40.1301	38.6516	0	41.3413	35.4945	5.5463	36.6814	37.9735
1284314601	37.0939	34.198	37.7982	31.7679	15.5465	16.1774	36.8699	33.8172	33.9464	14.1108	19.664	23.6349	15.777	0	16.1466	31.4931	34.5692	35.4835	13.9859	30.7117	31.2309	11.0942	31.7104	25.6307
1285201401	33.4645	27.8037	31.4273	28.7934	12.5189	14.4474	35.6517	13.5067	34.7697	0	15.111	12.8354	29.5562	0	33.9556	33.5239	29.9634	35.2531	0	28.9427	25.5567	26.3499	30.9388	29.3678
1286518101	29.1777	33.7743	31.2722	16.3482	29.0712	0	16.5676	36.7303	14.1357	13.968	28.3921	0	0	36.3875	8.4427	14.7637	33.4628	17.3714	0	35.0074	20.7622	12.1587	35.3254	27.8825
1287202101	41.0761	31.4542	28.2557	35.767	0	34.1687	33.1498	0	34.001	0	0	0	32.0523	0	33.9322	34.4988	34.397	39.6677	0	33.6891	32.3434	21.6887	27.6309	25.6446
1288305901	41.6777	33.8249	33.4189	38.5864	0	38.1791	35.7114	0	37.557	0	0	0	17.9046	0	27.1905	18.883	34.8479	40.7246	0	36.7393	31.3004	14.0651	35.853	35.0813
128909102	41.1168	45.7942	42.3347	21.9795	18.4203	25.7847	40.487	0	22.8971	0	19.2354	0	45.7894	0	45.271	47.3617	47.1965	48.8434	0	44.5471	44.6903	16.6391	43.0642	49.1156
1292014101	46.6675	34.3732	38.2981	37.6983	0	41.2284	38.2683	17.3419	40.9417	17.5423	0	0	18.8839	16.3925	17.6819	39.8223	40.523	41.0534	22.8711	37.8041	41.7636	17.281	38.6739	40.4276
1294003701	35.5964	33.7708	29.4153	31.807	0	31.8005	33.4665	0	31.5871	0	0	0	31.5073	0	33.8925	31.6811	32.7519	31.4422	0	28.9008	31.6702	3.38184	32.4276	36.1725
1295009501	27.5888	28.5125	37.0825	17.5347	16.0369	19.5745	39.3834	0	17.6644	0	22.4944	0	40.4882	0	36.6159	37.9254	37.129	36.7744	0	41.1717	34.8993	24.7069	37.699	37.2724
1296010301	37.8959	34.625	34.0328	19.5776	16.9251	18.9514	37.207	0	18.434	0	16.0847	0	34.9866	0	37.5268	37.2348	36.4778	41.8164	0	33.3174	35.2042	29.9764	39.3627	36.9623
1297013901	37.6244	37.9305	32.5468	12.0817	29.5777	0	31.7704	44.7736	20.7232	35.1873	27.2194	22.7131	0	15.5532	0	30.4665	36.8251	28.7024	30.1223	33.046	31.3398	13.1111	31.5512	28.5639
1298019101	41.2538	57.0535	47.752	46.5712	43.5728	0	42.972	67.9755	47.6562	20.6769	52.2699	53.4718	21.2679	0	24.9029	48.1849	50.8437	53.9388	26.2152	43.813	45.3447	38.0874	48.0714	49.3682
1299323301	28.2868	31.6731	34.1892	0.373433	32.7008	0	36.3453	18.8217	0	20.047	36.4088	15.3723	15.3113	0	18.5732	35.4939	35.295	35.442	16.7009	36.531	36.1091	14.3719	39.2903	40.8022
1300308501	40.1675	32.2306	33.5204	37.333	0.130385	38.8745	35.5889	0	37.7624	0	0	0	38.1754	0	37.045	35.4952	36.431	34.839	0	32.4919	31.1112	18.4251	36.1329	31.9871
1301619901	39.0888	42.3023	41.9413	34.2418	20.8405	19.757	43.2488	42.6436	41.4114	20.35	21.5961	13.8701	22.1455	18.487	19.2117	45.7956	40.5413	41.7771	21.5875	39.4622	38.8894	28.673	43.6279	30.9516
1302824301	36.3832	35.7473	33.4664	36.9038	19.0088	16.0675	36.2316	17.7752	41.779	0.27291	24.0988	12.1469	40.759	0	41.1302	36.1122	37.9633	33.8412	0	29.9034	39.0438	2.45505	41.9809	35.4081
1303610901	33.6371	30.3278	31.3288	29.4023	13.0014	18.4578	29.3918	35.9099	31.0672	17.6514	17.5421	12.6284	16.4578	15.8649	16.4135	33.6746	33.0491	38.9289	17.8267	33.499	33.2332	4.42192	33.4713	33.0339
1304510501	34.4518	38.5216	36.4085	16.7576	18.0929	19.6352	56.9443	17.1025	19.8281	17.5034	20.6731	0	17.4589	18.4793	18.9184	36.5954	39.7387	55.9306	48.4816	33.8867	38.9378	14.1814	36.5642	32.8738
1305612401	38.4492	35.5442	31.4721	35.2899	17.0634	20.6765	33.5361	18.5194	37.134	0	14.8892	0	20.8319	22.6458	26.9792	18.3549	34.7028	44.6573	0	38.9823	35.7195	32.8521	43.0095	29.7431
1306837101	55.4746	55.6666	51.1899	23.8351	52.0002	0	53.9744	46.2113	21.2041	23.0107	53.7752	19.3095	21.9712	28.0138	29.2255	52.1251	51.3373	52.4801	23.3425	46.0901	50.8056	19.0495	48.0842	45.6443
1307701101	43.8706	43.4605	36.2255	41.8005	19.2041	15.8031	43.0026	18.5817	43.4784	0	20.1953	16.423	46.4739	0	48.9569	40.545	51.6112	54.9389	0	42.5968	33.1319	12.9258	39.7882	39.8582
130900253	31.302	32.1039	34.8126	33.9733	0	41.5973	31.2588	16.4776	33.9637	17.6781	0	0	19.3788	15.3969	17.601	38.1429	31.6837	39.1275	19.8547	40.6017	32.2225	10.6605	35.8573	32.647
1309534301	45.3858	39.1547	38.4307	33.5591	16.2137	17.0279	42.8499	19.8994	40.6205	0	18.6252	13.8272	39.6422	0	40.0248	35.8661	37.4021	41.9056	0	35.4892	32.3689	3.46552	37.2818	37.9049
1310570901	22.4695	30.0011	26.6595	31.0356	0	30.6888	28.906	0	30.6725	0	0	0	31.8851	0	26.0543	30.0622	29.2719	28.1787	0	31.8796	26.615	10.4722	22.2571	29.0834
1311000301	35.5431	28.7475	29.5624	33.439	0	32.3375	33.0635	0	34.5703	0	0	0	32.998	0	33.7276	33.8582	34.1178	28.3824	0	34.707	30.3291	16.6378	27.491	28.6826
1312401501	39.6954	37.9891	34.0045	35.7489	0.0600907	44.4432	39.803	21.5901	41.5691	20.1227	0	0	23.4951	21.4658	22.0251	46.4978	39.0599	45.8708	19.8373	40.8562	38.105	17.2122	41.0461	42.5304
1313411701	42.0279	35.6375	38.0841	33.7719	0	40.7345	38.2382	18.1834	39.0751	15.2287	0	0	21.684	21.5477	17.9169	43.0551	37.1299	37.3102	19.3675	36.6799	39.8653	4.32949	36.3076	36.5628
1314207601	39.6599	32.239	34.2179	15.9387	14.2604	20.7887	32.5778	0	20.7513	0	17.9743	0	40.708	0	38.8386	37.4468	34.7497	33.1321	0	32.3207	32.6705	11.5835	27.7112	39.8418
1315510301	40.1726	40.0192	43.0434	37.6185	15.1869	21.84	39.4199	39.6635	40.9717	18.0244	20.6231	30.8907	22.6208	0	21.4025	37.6467	39.8707	34.6015	19.0044	37.5149	35.3639	22.242	37.6841	36.9257
1316014101	50.4239	48.472	48.7387	50.4544	0	54.6567	49.9003	0	50.2587	0	0	0	46.3541	0	51.042	47.565	51.3117	52.0666	0	50.8303	49.9117	29.807	40.6783	43.6385
1317223701	43.0685	33.0897	35.1471	33.2791	0	35.1778	34.7438	18.7505	39.7621	18.2749	0	0	17.255	19.484	15.6335	38.0199	35.5235	36.6916	19.4246	41.1742	38.458	11.7954	32.3571	36.8368
131909101	31.7589	32.5311	27.0415	31.8515	0	29.7192	33.4416	0	29.5858	0	0	0	30.1624	0	32.1886	32.2205	34.6842	36.1589	0	30.1237	28.7892	5.89292	30.6753	23.4524
1319604602	36.9442	44.1328	37.7849	31.8186	0	22.2528	39.0201	19.2364	39.7667	14.8955	0.121753	0	19.1805	19.0093	19.1075	38.5529	36.7263	40.5199	19.9082	38.0489	32.2754	21.2921	39.3174	35.1737
1321617901	26.3503	30.4941	24.5958	22.009	29.3859	0	31.2356	27.7031	25.233	0	23.8491	15.9492	28.9746	0	28.1234	33.9944	29.9826	26.7868	0	32.2161	26.8494	22.8357	27.9492	23.0781
1322616701	34.9467	26.9929	34.362	33.7238	0	36.6697	34.8906	0	36.188	0	0	0	37.4958	0	35.3074	34.7831	32.8852	31.3901	0	34.4986	40.08	11.6204	34.8293	36.397
1323600501	36.2995	35.9601	36.6525	29.8111	17.2756	16.346	48.1978	33.7152	38.4214	19.8738	15.8936	11.3534	18.249	18.5416	18.5513	39.9641	29.7875	48.462	35.3851	36.8904	33.2318	13.5407	30.3349	30.3211
1324616101	38.3934	39.0738	39.9344	41.5725	0	38.5925	40.459	0	44.9963	0	0	0	43.7662	0	38.3798	40.8198	36.8315	40.1673	0	41.2276	42.6508	18.137	38.4822	37.311
1326613901	50.7868	61.3516	52.1945	49.8449	23.0563	27.8674	61.7051	26.7626	54.9935	0	23.5266	18.762	52.5191	0	60.2551	57.9116	51.3389	56.582	0	53.1943	52.0105	2.78393	50.0464	47.3185
1328603701	45.7589	44.1547	45.1151	44.1844	0	50.8588	39.3965	22.0012	43.8948	19.5395	0	17.6589	23.959	0	21.2563	41.8148	46.2022	48.0899	20.4655	47.7276	42.9996	17.7311	44.0315	47.326
132936052	29.9365	33.3025	30.8678	29.6534	12.4404	17.4816	31.346	30.316	33.6956	12.2584	15.2817	23.9573	18.7405	0	17.0046	35.3436	32.5797	31.3492	15.1812	34.0671	30.5458	13.8882	31.1222	28.6381
1329603702	36.5279	31.4681	36.3965	37.9096	0	39.4651	31.9314	18.7869	35.7	22.5272	0	12.9442	17.9293	0	19.6479	36.9711	40.7274	37.2139	20.2167	37.5056	26.5478	14.3004	42.0401	38.8344
1330617501	37.5838	29.8971	32.1566	33.6923	0	35.6993	30.8244	15.7742	34.7691	14.8875	0	0	14.6317	15.8423	18.4918	30.4909	33.3979	32.3679	15.8779	29.68	27.2319	8.8734	31.8388	28.9517
1332703401	53.9949	52.8996	48.0051	45.1254	0.064851	46.9044	41.1553	0	47.9242	0	0	0	50.3379	0	50.0256	48.944	51.1441	47.3726	0	44.3764	56.5322	12.5736	55.4136	44.366
1333214001	36.7487	37.7953	29.5376	33.6865	0	33.7367	31.7187	0	31.6771	0	0	0	33.8072	0	36.3296	39.3961	35.9012	42.8181	0	34.3013	37.478	13.1285	33.1118	33.8741
1334717501	36.9162	30.9181	28.7287	34.914	0	34.581	34.8315	0	30.6004	0	0	0	33.4722	0	36.4424	30.7407	31.1959	33.0449	0	35.2896	27.8769	6.42727	31.5798	26.8752
1335501701	28.7817	26.225	27.365	35.1416	0	28.9927	33.237	0	32.6628	0	0	0	28.8139	0	32.7373	29.9478	30.722	26.4047	0	29.3387	23.6122	24.4478	32.2932	32.0733
1336507301	41.6548	45.7475	40.9139	45.3503	0	46.3903	39.031	18.7349	43.3092	17.5399	0	0	22.8839	18.8816	21.7502	45.2599	48.7876	42.0097	19.6397	46.9622	43.7686	2.96749	35.1854	46.1168
1337513301	34.2513	29.7659	30.7348	19.1393	0	25.7433	19.1254	14.2497	15.797	11.0862	14.4142	0	15.2978	12.416	16.6212	30.5412	29.8778	14.5761	0	40.2	29.5249	13.7055	34.1399	23.2519
1338519701	33.9416	30.1638	33.5152	29.4081	17.7656	16.9805	35.845	16.1724	30.4762	0	15.4398	13.5127	35.219	0	37.7267	37.7765	33.6673	34.9789	0	28.4681	31.2288	9.09663	33.5308	33.7523
133918061	33.0685	29.958	37.3377	34.0731	0	36.4627	36.8742	16.0995	37.2154	19.0574	0	0	17.6477	15.9049	15.9262	33.9384	33.248	30.6152	23.2068	36.8521	29.5506	10.4578	32.4363	32.0467
1339531301	39.2716	39.6987	34.3404	39.3692	0	42.0856	40.3613	19.8523	37.8906	16.951	0	0	19.5902	19.2248	15.6072	38.6743	42.3095	40.1085	22.842	32.3417	34.179	1.275	34.4529	37.9133
1340826701	34.8299	33.8551	34.9316	38.8801	0	32.9686	32.8874	0	32.1638	0	0	0	34.8297	0	36.0986	33.3645	33.4367	34.56	0	29.3696	33.4484	9.85656	28.8807	27.4888
1341317021	51.8096	58.7466	55.0889	24.9671	25.5043	28.78	58.1733	30.6791	25.2559	25.5397	32.6627	0	27.6267	31.6619	31.671	61.8987	55.661	53.8406	27.7013	62.6283	56.3144	14.5604	57.9899	62.9964
1342817101	32.7817	37.5436	41.8069	42.9102	0	44.8616	37.9676	21.7413	40.6281	19.2949	0	0	23.9608	23.9121	21.3807	38.8674	38.3604	42.9062	19.9473	42.0943	40.5357	16.8191	42.5564	40.0306
1343317022	49.2335	49.0038	47.3891	38.2189	0.0505837	52.3816	50.9832	22.3655	51.5989	0	0	18.6789	49.0976	0	49.5263	47.0582	46.9619	46.6612	0	51.422	48.2444	21.473	45.6954	52.4816
1344203301	42.0482	34.2087	38.8249	0	36.0288	0	21.1016	19.6897	0	22.9619	36.8635	0	22.313	19.133	23.837	43.5341	38.1397	17.0478	0	39.2857	38.3266	11.9551	37.321	39.8237
134901092	34.6574	30.4131	30.1904	34.9154	0	37.6567	32.8939	0.124844	34.0398	0	0	0	35.1879	0	31.7352	30.3627	31.3149	37.0882	0	28.7384	26.8171	25.7402	39.3299	26.5231
135901091	32.1853	32.0477	31.6517	35.6762	0	39.1904	33.4592	0	31.4417	0	0	0	38.896	0	31.6483	31.6084	32.8931	32.0805	0	27.8657	32.6162	3.7811	32.6498	28.0512
136923081	33.2157	30.6938	32.9851	36.556	0	39.2248	28.3497	0	36.1899	0	0	0	34.5664	0	37.0864	32.4267	36.5906	38.7565	0	34.3097	35.5023	16.7659	37.3228	31.8029
137701061	45.901	32.0636	31.812	37.2157	0	39.6717	35.3726	20.8066	38.8305	17.6082	0	0	17.7945	18.5783	20.0619	37.9656	41.0568	33.4806	21.9249	33.8683	34.2074	24.8598	40.4197	31.7225
138106041	42.8325	43.2046	40.7745	48.0114	0	48.7454	41.4226	0	40.0336	0	0	0	47.3935	0	47.0689	49.6233	43.5513	43.1946	0	44.6985	35.5877	29.146	49.072	51.9535
13813041	59.2741	59.4656	59.676	32.5078	28.9107	24.5191	59.4412	0	30.3953	0	25.9557	0	64.5169	0	65.375	59.8812	58.13	61.3944	0	50.8106	45.7129	33.7301	50.1296	54.6704
139111041	27.4137	28.9843	26.8333	27.1448	0	25.333	25.3985	13.0687	28.6655	16.4877	0	0	16.3904	12.7301	14.7276	28.634	27.8981	33.0602	19.0752	27.4777	25.5479	1.03485	25.0831	24.9046
140706102	23.4543	24.1474	24.5227	27.7714	0	23.7861	23.7876	0	27.4948	0	0	0	28.5417	0	29.8939	29.7023	30.4271	24.0482	0	30.6475	23.0989	7.1426	28.2384	22.4472
141707011	52.9467	46.9439	38.5537	47.3939	0	46.7948	44.7401	0.17076	46.3584	0	0	0	44.563	0	52.4564	47.1747	53.9164	49.4933	0	47.3778	48.6725	18.0931	48.3151	46.2928
142707081	38.9822	34.1069	35.6095	15.9231	12.5247	14.9746	34.8474	0.170068	16.0714	0	16.7292	0	31.5888	0	37.4886	33.1147	36.1889	39.2868	0	35.4411	29.0219	3.20844	31.8454	33.5217
143709042	32.6701	35.8852	35.3192	37.2414	0	39.1272	42.0994	0	37.6504	0	0	0	38.4983	0	39.8994	41.7093	41.0499	40.6932	0	30.5638	38.8027	0.55357	40.2917	32.9043
145709101	49.2538	50.581	40.219	0	41.7897	0	43.2438	0.311791	0	0	49.8255	0	46.1408	0	46.4188	43.544	46.9942	41.8592	0	42.1149	44.1006	15.4587	44.9578	42.0533
146509051	37.6244	45.885	41.905	17.4933	19.5269	22.6036	50.5231	19.4504	21.2262	20.9066	20.5557	0	21.7125	20.9766	23.8004	45.0719	47.4417	44.0571	24.7881	48.0613	42.2595	27.0481	45.5984	54.1502
147213061	25.901	25.9031	28.4797	17.7961	9.74384	17.3876	28.0497	12.2167	19.2248	14.1373	18.8344	0	19.0305	14.9916	15.8465	30.1082	27.2998	30.784	11.1767	27.1714	25.8751	29.7346	34.0958	25.9524
148213091	33.0787	33.1913	30.8125	13.7494	27.1266	0	33.9712	21.0979	19.427	0	32.1283	10.9045	35.3255	0	33.3813	32.1972	33.678	37.927	0	29.8075	33.5234	27.1652	34.0586	29.3717
14833012	45.2132	36.7172	31.3164	40.4783	0	39.4934	33.7163	0.0694963	36.4944	0	0	0	38.1547	0	38.904	36.0911	36.6961	36.995	0	30.9261	29.9995	28.8696	30.8832	28.6054
149213051	37.264	40.4216	38.6997	32.0406	0.162222	39.735	37.2434	18.4927	43.755	15.9129	0	0	20.4931	20.0274	18.6928	43.4674	48.7348	42.3686	17.4171	46.5373	39.3615	9.02974	41.4475	31.2449
150228101	34.5635	35.7027	39.8188	16.5435	17.1009	16.9873	19.3064	23.1535	19.4139	17.812	23.6334	0	17.3132	19.3168	16.6254	42.9165	38.3012	18.0657	0	37.5727	39.7111	33.3229	41.0732	33.4174
151228102	25.901	35.2544	25.4345	30.8646	0	39.5315	26.2811	0	34.2166	0	0	0	30.2495	0	36.4562	32.4618	33.9243	38.1378	0	31.302	28.6573	14.6637	31.8031	37.0064
152206101	55.5279	53.2973	49.8527	25.9515	21.048	27.7398	55.0639	0.0187135	26.6059	0	30.6191	0	55.1609	0	60.245	52.081	58.6858	48.7091	0	53.8877	50.3917	4.20535	48.2661	46.8501
153206102	38.401	39.6951	38.4446	15.9326	15.1434	19.3033	41.9448	17.2271	19.1442	19.7349	21.3106	0	19.7345	22.5532	17.2297	43.6613	46.1384	42.6472	20.6081	35.0577	38.4154	22.6703	38.7712	33.9651
154224081	45.8198	31.2262	33.4921	33.2302	15.5327	15.7678	43.6898	35.9578	36.3233	20.7003	14.8428	13.3109	18.5104	15.1309	14.82	39.1088	34.8869	32.3962	19.8375	37.3345	38.1304	42.611	37.2645	33.865
155224111	37.2284	29.311	37.4075	31.4431	0.0755557	26.1094	18.9781	0	19.8222	0	0	0	19.0865	0	18.3734	20.0168	39.6034	16.0887	0	37.1322	40.1981	33.3184	37.4752	39.7199
156202031	43.5812	34.9443	41.7442	38.3059	17.392	24.65	41.013	40.1217	45.9233	17.3607	15.9941	11.6786	18.9747	17.6117	19.5325	43.6004	37.4284	42.2157	22.9961	45.2657	40.76	14.2273	37.9913	32.1997
157610031	41.2944	37.3543	30.956	20.2282	17.6102	19.7359	31.1019	0	19.2729	0	16.409	0	37.0636	0	38.0176	37.0448	39.5938	40.1145	0	41.4204	29.5797	16.549	33.0647	41.1497
15843041	37.3782	40.42	33.8819	18.4905	15.1242	16.8988	37.3983	0.292398	19.0787	0	10.5226	0	17.9853	0	29.1554	16.1333	38.1028	34.616	0	35.3156	27.1179	1.22678	32.7466	39.3069
158718101	34.769	38.9097	33.2027	0.4198	31.7493	0	0	37.629	0	43.0828	20.7383	14.5887	0	20.6899	0	41.82	37.3307	0	0	40.0426	36.8476	28.8321	35.7044	34.3814
159210011	29.4873	39.6715	41.7531	41.4254	0	42.3826	33.8395	0	39.22	0	0	0	41.2531	0	41.9134	38.5751	45.3024	39.1504	0	40.9254	41.3046	21.4676	37.4807	37.6778
160230011	34.1091	41.6872	37.1979	15.2033	15.1026	19.7814	41.4604	41.9116	19.7052	32.2005	22.7971	0	0	36.8437	0	39.7237	39.5837	34.9613	41.1422	39.6178	43.4679	3.29465	48.8878	36.5292
161230101	38.8807	36.9723	41.0889	22.5709	15.2263	20.3389	32.7713	0	17.413	0	14.0127	0	38.2123	0	38.8537	38.1243	35.5424	32.5383	0	38.9009	39.1853	28.2762	35.6053	34.0802
162910071	30.7259	38.6569	37.0174	42.504	0	32.3804	40.1189	0	39.2001	0	0	0	43.4706	0	38.4959	36.7071	34.718	40.3527	0	33.9733	33.22	13.5749	39.0977	36.3233
163910072	42.335	36.9609	31.6288	34.6224	16.0611	20.9967	34.9187	17.9531	34.7169	0.346423	20.7469	14.1147	31.6045	0	34.2621	35.0221	31.0083	37.7982	0	36.5009	32.2393	29.9177	30.0156	30.5442
164919041	37.8959	44.8854	42.0236	49.5239	0	42.8156	48.9538	0	51.472	0	0	0	45.4794	0	55.9707	48.7508	48.3683	48.0675	0	49.5067	41.9632	15.9336	48.43	43.7438
165919051	36.3832	29.4693	28.5745	17.0856	14.1112	13.6175	36.3548	0	12.3682	0	17.1888	0	32.1668	0	35.6036	26.9674	33.8668	32.6188	0	31.591	27.996	14.9091	33.1396	30.2122
166919061	30.2437	29.8911	26.0798	16.0051	13.578	14.5296	34.5204	0	16.0515	0	12.0023	0	34.48	0	34.7774	30.7824	36.8285	33.4351	0	28.7925	31.6986	7.20033	30.534	20.0895
167919062	36.7462	40.7258	37.3893	21.3562	14.8131	21.9761	38.2009	20.3371	20.4321	18.5563	19.0821	0	22.6117	21.5986	14.9077	38.5884	41.8314	38.4316	18.9134	40.3295	45.0794	19.783	42.2117	32.7416
168921021	38.6244	34.9972	32.6702	37.814	0	46.2933	41.7612	0	38.5954	0	0	0	19.1222	0	26.3605	15.6419	45.5247	40.8944	0	38.5181	39.9302	17.5875	37.0062	42.7279
